id,query,answer_ids
5693,"Can you list any variants of intraspinal meningioma associated with headaches, memory or thinking problems, or muscle weakness in the arms or legs?","[96385, 96742, 96653, 94675, 96819, 96697, 95998, 33215]"
10416,Which biological processes share a similar interaction pattern with genes or proteins as observed in the fructosamine degradation pathway?,"[43205, 104221, 45103, 43728, 101649, 110355, 45207, 108920, 40093, 102943]"
3704,"Please find genes or proteins that interact with elongin C (ELOC), participate in the antigen processing pathway, specifically ubiquitination and proteasome degradation, and have molecular structures featuring Ankyrin repeats and SOCS boxes.","[13632, 12929, 8642, 7394, 63081, 57034, 60205, 56881, 4306, 9623, 56632, 8890, 11547, 60220, 12701, 9432]"
6498,Which anatomical structures lack the expression of genes or proteins linked to the sensation of eye pain?,"[64778, 67302]"
1755,"Please find a metabolic process that either precedes or follows hyaluronan absorption and breakdown, and is involved in its metabolism or signaling cascades.",[62592]
2922,Can you assist me in identifying the hereditary lysosomal storage disorder that may be causing my symptom of unusual bleeding?,[30441]
8826,Identify conditions lacking pharmacological treatments that exhibit an association with muscle fiber necrosis.,[27558]
9600,Find health conditions linked to the GABRB1 gene that should not be managed with Rosuvastatin use.,[30035]
8942,"Which cell structures or organelles engage in interaction with genes or proteins affected by the compound 1-(4-Aminophenyl)-3,5-Dimethyl-1H-Pyrazole-4-Carboxylic Acid Ethyl Ester?","[55584, 55776, 56068, 56263, 56073, 125962, 56436, 56223]"
9764,Find conditions linked to the RALBP1 gene that should not be treated with Desloratadine.,[36187]
8692,"I'm on the lookout for proteins or genes that have the capability to interact with SCAMP5 and are related to the same biological outcomes or phenotypic expressions. In particular, I'm interested in ones that also have regulatory roles in the Ran protein gradient and importin-beta-mediated nuclear import of proteins. Identifying a gene or protein with these characteristics could enhance our understanding of the molecular mechanisms in which SCAMP5 is involved, especially concerning nuclear transport processes. Does anyone have knowledge of such a gene or protein fitting these parameters?",[886]
2471,"What potential inherited diseases could be associated with syndromic genetic deafness, involving dominant genetic transmission from parent to child?",[27163]
10539,"Which gene or protein is capable of interacting with C2CD3, shares a disease association with C2CD3, and is involved in the differentiation of metanephric progenitor cells?",[1464]
10945,What are the common gene targets for both Hydrocortisone phosphate and Fludrocortisone?,[1424]
4482,"Please find genes and proteins that are involved in RNA binding, interact with MYO9B, and modulate the activity and substrate specificity of ALKBH5 demethylase.",[58310]
2515,Identify the gene or protein that interacts with ZAP-70 translocation in immunological synapses and concurrently inhibits T-cell activation and autoimmunity by attenuating T-cell receptor signaling.,[12881]
7689,Which biological processes share interaction patterns with genes or proteins similar to those found in the lactate degradation pathway?,[50651]
2969,"Can you pinpoint a condition that is either a broader category or a more specific type related to neuronal intestinal dysplasia, type B, or similar colonic disorders, based on their symptomatic presentations?",[38672]
10821,Which gene or protein involved in controlling iron levels within the body interacts with the gene or protein implicated in aceruloplasminemia due to ceruloplasmin deficiency?,"[4184, 3233, 12629, 1535]"
7525,"Which medications that interact synergistically with Droxidopa for treating its indicated conditions might also be effective in preventing, protecting against, and managing the clinical manifestations of infections from different subtypes of Influenza A virus?",[14830]
5908,Which gene or protein is involved in interactions with those associated with chondroitin sulfate/dermatan sulfate (CS/DS) breakdown and also plays a role in the regulation of messenger RNA (mRNA) stability?,"[7328, 5697, 453, 1894, 882, 3411, 4340, 22, 538, 13084]"
7959,Search for medical conditions that lack any associated medications indicated for treatment and exhibit a correlation with abnormal signal intensity on brainstem MRI scans.,[27630]
337,Could you help me find a tablet or capsule form drug that targets the EPHX2 gene/protein for treating my patient?,"[18166, 18167, 18168, 18169, 18170, 18171, 18172, 18173]"
5574,Which strobilurin fungicides target both CYC1 and UQCRB genes/proteins?,[18132]
7441,Which bronchial illness would preclude the administration of medications typically prescribed for a body lice (Pediculus humanus corporis) infestation?,[36855]
5410,"Can you supply a list of genes and proteins that interact with the eNOS activation pathway, have a role in phospholipase activity, and are involved in protein depalmitoylation?",[10389]
253,Please find and list the pathways in our database that involve ERBB2 gene/protein interactions and also trigger signaling through Ras proteins.,"[62378, 127663, 127666, 127671, 127672, 127673, 127674, 62807]"
10695,Which phenotypic manifestations or effects are associated with the mediastinal subtype of synovial sarcoma?,"[25218, 22757]"
3587,"Please find the gene or protein that interacts with the nuclear component and aids the initiation of RNA polymerase I transcription, located on the reverse strand of chromosome 16.","[59640, 9035]"
9483,"Identify a gene or protein capable of interacting with HUWE1, has the function of deubiquitinating various proteins, and is linked to the same medical condition as HUWE1.",[297]
8411,"Identify the gene or protein possessing a CXXC-type zinc finger domain, which serves as an inhibitor of the Wnt signaling pathway, and is not expressed in the vermiform appendix or deltoid muscle.",[57810]
8909,"Which illness, characterized by blockage of the pulmonary artery or its subdivisions due to an embolus, renders medications typically prescribed for respiratory failure inadvisable?",[33699]
8575,Which gene or protein is notably missing from the adult mammalian kidney and also not present in amniotic fluid?,[10542]
8137,"How does the ABCC2 gene or its associated protein, known for its role in drug transport, influence the combined effect of drugs when used in conjunction with Sulfamerazine?",[3181]
8053,Could you provide a list of discontinued solid-form medications that potentiate the effects of Hydromorphone and are also prescribed for conditions treatable by Hydromorphone?,"[14942, 20295]"
9209,"Which pharmacological agent that inhibits the activity of genes or proteins interacting with aminoacetone:oxygen oxidoreductase (deaminating) also disrupts calcium transportation mechanisms in arteriolar smooth muscles, leading to vasodilation and a resulting decrease in blood pressure?",[14327]
4208,What are the pathways linked to 'Diseases associated with N-glycosylation of proteins' that also have a direct interaction with the ALG2 gene or its protein counterpart?,[128317]
611,"What diseases are associated with both sebaceous gland cancer and cancers of the external female genitalia, in terms of a possible hierarchical relationship?",[96322]
