id,query,answer_ids
2633,Show me publications by Chunmei Ouyang on pulse shaping methods in optical fiber lasers.,[1555045]
5982,"Can you find me papers published by coauthors of ""Effects of chemical reaction and magnetic field on a couple stress fluid over a non-linearly stretching sheet,"" that delve deeper into the topic of non-linear fluid dynamics effects?","[1542414, 1339630, 1399999]"
1438,Which publications by scholars at Haliç University tackle the use of neural networks for predicting experimental data?,[1345556]
12892,Are there any Nanolithography research articles published by École normale supérieure de Cachan that explore the utilization of NV centers in diamond nanopillars to enhance sensing methods?,[1439215]
3815,Does the Center for Advanced Studies Research and Development in Sardinia have any Physics-oriented papers focusing on predicting solar power production for the next day?,[1737355]
318,Are there any publications linked to the Pittsburgh Supercomputing Center focusing on the impact of Reynolds number on nozzles in computational fluid dynamics?,[1824913]
9526,"Could you locate research documents which show common authorship with ""Electronic and optical properties of kesterite Cu2ZnSnS4 under in-plane biaxial strains: First-principles calculations"", are also from a similar academic discipline, and discuss the topic of ZnO microwire lasers?",[1419376]
9442,Are there any publications by V. K. Chagovets focusing on the study of kinetic processes in helium-3 and helium-4 mixtures?,"[1716671, 1187942, 1369639]"
8618,Are there any publications by Fu Xiu-Li on the study of stimulating plasmons via the edges of graphene?,[1645806]
3546,Are there any papers from Emory and Henry College authors discussing ultraviolet observations of active galaxies?,"[1185762, 1290947, 1500324, 1740731, 1423305, 1847891, 1581273, 1195227, 1487871]"
7480,Show me publications by Nosheen Zafar on the impact of nanoparticles on bacterial behavior.,[1527564]
1517,"Can you find papers that are referenced in the study ""Effect of annealing temperature on structural, optical and electrical properties of zinc oxide (ZnO) thin films deposited by spray pyrolysis technique"" and also delve into the characteristics and uses of zinc oxide nanoparticles?","[1399364, 1237117]"
10590,"Can you show me more publications from 2011 onwards by the co-authors of ""Structure and magneto-transport parameters of partially relaxed and coherently grown La0.67Ba0.33MnO3 films""?","[1265984, 1294730, 1456718, 1232247, 1490553, 1347482]"
2678,Are there any studies related to the Swedish Defence Research Agency exploring the structural network characteristics of metabolic networks within the Quantum Mechanics domain?,"[1600441, 1227978]"
7998,"I'm looking for papers focusing on Page layout, specifically discussing design considerations for the hot cell layout in the context of the China Fusion Engineering Test Reactor (CFETR). Could you find studies comparing different layout options aimed at improving maintenance efficiency and repair work in the confined, highly radioactive spaces surrounding the fusion reactor core?",[1176787]
3422,Could you show me some papers on Rayleigh flow that delve into fluid flow instability?,"[1310176, 1259265, 1370049, 1736065, 1754849, 1243463, 1665034, 1536334, 1341682, 1193815, 1575932]"
10888,Show me articles from 2010 by R. Nandi that analyze jet measurements at the LHC.,[1549908]
1473,"Are there any papers co-authored by a contributor to ""Relativistic semiempirical-core-potential calculations in Ca+, Sr+, and Ba+ ions on Lagrange meshes"", that similarly study accurate bound states and transition probabilities of the HD+ ion within the same field?",[1306516]
10758,"What are the publications that cite ""Optimized velocity distributions for direct dark matter detection"" and additionally establish novel halo-independent constraints on dark matter characteristics?","[1360162, 1350470, 1249670, 1417670, 1202669, 1405104, 1562929, 1215479, 1702109, 1273951]"
6412,Are there any publications by Adrien Barbet that focus on enhancing laser light sources using innovative methods or material engineering?,"[1750434, 1842495]"
11502,Show me papers from Universidade Feevale authors on the topic of magnetic transitions in transition metal compounds.,[1391784]
7648,"Could you look up scientific articles from 2017, sharing a coauthor with ""Energy contents and vortex dynamics in Mode-C transition of wired-cylinder wake,"" which are also in a similar field of study and discuss heat storage by means of sorption materials?","[1761945, 1726113]"
5619,Show me publications written by W. Hofmann that cover data processing methods for the Gaia telescope or findings from the Gaia mission.,"[1749003, 1173493, 1690238]"
4443,Papers authored by SAGEM researchers on studies of effective permittivity,[1513763]
12709,"I'm looking for articles related to the coadjoint representation associated with symmetry in gravitational theories, with an emphasis on research that bridges theoretical concepts with practical astrophysical applications.","[1871330, 1439194, 1764694]"
11466,Which publications from the Minnesota Department of Transportation offer guidance on the sampling rates for high-speed weigh-in-motion sensors?,[1193887]
6576,"Can you find papers that are referenced by ""Survival probability of large rapidity gaps in the QCD and N =4 SYM motivated model"" and also offer predictions for DIS experimental data?","[1562408, 1364767]"
4527,"Please locate papers in the same field of study as ""Fuel-Composition Dependent Reactor Antineutrino Yield at RENO"" that also discuss reactor antineutrino yields and have at least one shared author.","[1815762, 1847987]"
13075,Can you show me some papers discussing the resolution of isotope analysis using Glow-discharge optical emission spectroscopy?,[1522829]
4165,Show me publications by Daniel M. Hudgins focused on magnetic properties research.,"[1197122, 1396422]"
6134,"Are there any papers co-authored by someone from ""Flow boiling of refrigerant in horizontal metal-foam filled tubes: Part 1 — Two-phase flow pattern visualization"", that also explore heat transfer and pressure drop characteristics? The paper should ideally be from the same field, focusing on two-phase flow boiling within metal foam-filled tubes.","[1799296, 1180672, 1789762, 1768675, 1507844, 1180677, 1427966, 1764616, 1789672, 1353066, 1811147, 1840338, 1814355, 1462938, 1243162, 1229374, 1180799]"
11024,Does Maryland Institute College of Art have any research papers in Astrophysics providing recent-analysis and instrumentation-response functions for Fermi-LAT data?,[1615529]
4001,Are there any Meteorology research papers from Central Queensland University that concentrate on rainfall forecasting?,"[1762594, 1677874, 1217998]"
13111,"Which works by authors who collaborated on ""Observational and Experimental Gravity"" explore the application of ring lasers in capturing the phenomena of general relativity as outlined in their key publication?",[1742995]
2196,"Which studies conducted by Rabobank's researchers, published since 2016, reported a dependence on environmental factors?",[1202772]
11140,I'm looking for publications from the Open University of Israel discussing concurrent Swift and Fermi observations of the gamma-ray burst afterglow for GRB 100728A.,[1582442]
6050,List GAMESS-related publications featuring strong laser interaction calculations.,[1294944]
1031,Show me papers written by Zach Wolfenbarger on the topic of exoplanets with near-resonant orbital configurations.,[1859152]
3060,"Find papers authored by co-authors of ""Light Signals from a Lighter Higgs"" that delve into the impact of dark matter distribution on direct detection experiments.","[1546360, 1431866, 1491771, 1417670]"
